,file,x,y
85,Moris20220928/mor.2022B026.220928.DART3.00086.a.fits,205,335
86,Moris20220928/mor.2022B026.220928.DART3.00087.a.fits,205,336
87,Moris20220928/mor.2022B026.220928.DART3.00088.a.fits,206,336
88,Moris20220928/mor.2022B026.220928.DART3.00089.a.fits,207,336
89,Moris20220928/mor.2022B026.220928.DART3.00090.a.fits,206,335
90,Moris20220928/mor.2022B026.220928.DART3.00091.a.fits,208,335
91,Moris20220928/mor.2022B026.220928.DART3.00092.a.fits,207,336
92,Moris20220928/mor.2022B026.220928.DART3.00093.a.fits,207,337
93,Moris20220928/mor.2022B026.220928.DART3.00094.a.fits,207,336
94,Moris20220928/mor.2022B026.220928.DART3.00095.a.fits,208,336
95,Moris20220928/mor.2022B026.220928.DART3.00096.a.fits,206,336
96,Moris20220928/mor.2022B026.220928.DART3.00097.a.fits,207,336
97,Moris20220928/mor.2022B026.220928.DART3.00098.a.fits,206,336
98,Moris20220928/mor.2022B026.220928.DART3.00099.a.fits,207,335
99,Moris20220928/mor.2022B026.220928.DART3.00100.a.fits,206,336
100,Moris20220928/mor.2022B026.220928.DART3.00101.a.fits,206,337
101,Moris20220928/mor.2022B026.220928.DART3.00102.a.fits,205,337
102,Moris20220928/mor.2022B026.220928.DART3.00103.a.fits,206,335
103,Moris20220928/mor.2022B026.220928.DART3.00104.a.fits,206,336
104,Moris20220928/mor.2022B026.220928.DART3.00105.a.fits,206,336
105,Moris20220928/mor.2022B026.220928.DART3.00106.a.fits,207,337
106,Moris20220928/mor.2022B026.220928.DART3.00107.a.fits,207,337
107,Moris20220928/mor.2022B026.220928.DART3.00108.a.fits,207,337
108,Moris20220928/mor.2022B026.220928.DART3.00109.a.fits,207,337
109,Moris20220928/mor.2022B026.220928.DART3.00110.a.fits,206,336
110,Moris20220928/mor.2022B026.220928.DART3.00111.a.fits,206,336
111,Moris20220928/mor.2022B026.220928.DART3.00112.a.fits,206,336
112,Moris20220928/mor.2022B026.220928.DART3.00113.a.fits,206,335
113,Moris20220928/mor.2022B026.220928.DART3.00114.a.fits,206,335
114,Moris20220928/mor.2022B026.220928.DART3.00115.a.fits,206,336
115,Moris20220928/mor.2022B026.220928.DART3.00116.a.fits,206,337
116,Moris20220928/mor.2022B026.220928.DART3.00117.a.fits,206,338
117,Moris20220928/mor.2022B026.220928.DART3.00118.a.fits,207,336
118,Moris20220928/mor.2022B026.220928.DART3.00119.a.fits,207,337
119,Moris20220928/mor.2022B026.220928.DART3.00120.a.fits,206,338
120,Moris20220928/mor.2022B026.220928.DART3.00121.a.fits,206,337
121,Moris20220928/mor.2022B026.220928.DART3.00122.a.fits,206,336
122,Moris20220928/mor.2022B026.220928.DART3.00123.a.fits,206,337
123,Moris20220928/mor.2022B026.220928.DART3.00124.a.fits,205,336
124,Moris20220928/mor.2022B026.220928.DART3.00125.a.fits,205,336
125,Moris20220928/mor.2022B026.220928.DART3.00126.a.fits,206,335
126,Moris20220928/mor.2022B026.220928.DART3.00127.a.fits,206,335
127,Moris20220928/mor.2022B026.220928.DART3.00128.a.fits,269,329
128,Moris20220928/mor.2022B026.220928.DART3.00129.a.fits,270,330
129,Moris20220928/mor.2022B026.220928.DART3.00130.a.fits,270,330
130,Moris20220928/mor.2022B026.220928.DART3.00131.a.fits,270,329
131,Moris20220928/mor.2022B026.220928.DART3.00132.a.fits,269,329
132,Moris20220928/mor.2022B026.220928.DART3.00133.a.fits,271,328
133,Moris20220928/mor.2022B026.220928.DART3.00134.a.fits,270,327
134,Moris20220928/mor.2022B026.220928.DART3.00135.a.fits,270,327
135,Moris20220928/mor.2022B026.220928.DART3.00136.a.fits,270,327
136,Moris20220928/mor.2022B026.220928.DART3.00137.a.fits,270,328
137,Moris20220928/mor.2022B026.220928.DART3.00138.a.fits,270,328
138,Moris20220928/mor.2022B026.220928.DART3.00139.a.fits,269,328
139,Moris20220928/mor.2022B026.220928.DART3.00140.a.fits,269,329
140,Moris20220928/mor.2022B026.220928.DART3.00141.a.fits,269,327
141,Moris20220928/mor.2022B026.220928.DART3.00142.a.fits,270,329
142,Moris20220928/mor.2022B026.220928.DART3.00143.a.fits,270,328
143,Moris20220928/mor.2022B026.220928.DART3.00144.a.fits,270,328
144,Moris20220928/mor.2022B026.220928.DART3.00145.a.fits,270,328
145,Moris20220928/mor.2022B026.220928.DART3.00146.a.fits,270,329
146,Moris20220928/mor.2022B026.220928.DART3.00147.a.fits,270,328
147,Moris20220928/mor.2022B026.220928.DART3.00148.a.fits,270,328
148,Moris20220928/mor.2022B026.220928.DART3.00149.a.fits,207,335
149,Moris20220928/mor.2022B026.220928.DART3.00150.a.fits,206,334
150,Moris20220928/mor.2022B026.220928.DART3.00151.a.fits,207,335
151,Moris20220928/mor.2022B026.220928.DART3.00152.a.fits,207,335
152,Moris20220928/mor.2022B026.220928.DART3.00153.a.fits,208,336
153,Moris20220928/mor.2022B026.220928.DART3.00154.a.fits,205,335
154,Moris20220928/mor.2022B026.220928.DART3.00155.a.fits,205,334
155,Moris20220928/mor.2022B026.220928.DART3.00156.a.fits,205,335
156,Moris20220928/mor.2022B026.220928.DART3.00157.a.fits,204,334
157,Moris20220928/mor.2022B026.220928.DART3.00158.a.fits,205,334
158,Moris20220928/mor.2022B026.220928.DART3.00159.a.fits,206,332
159,Moris20220928/mor.2022B026.220928.DART3.00160.a.fits,205,334
160,Moris20220928/mor.2022B026.220928.DART3.00161.a.fits,209,336
161,Moris20220928/mor.2022B026.220928.DART3.00162.a.fits,208,337
162,Moris20220928/mor.2022B026.220928.DART3.00163.a.fits,208,336
163,Moris20220928/mor.2022B026.220928.DART3.00164.a.fits,207,336
164,Moris20220928/mor.2022B026.220928.DART3.00165.a.fits,208,336
165,Moris20220928/mor.2022B026.220928.DART3.00166.a.fits,209,337
166,Moris20220928/mor.2022B026.220928.DART3.00167.a.fits,211,335
167,Moris20220928/mor.2022B026.220928.DART3.00168.a.fits,211,335
168,Moris20220928/mor.2022B026.220928.DART3.00169.a.fits,210,335
169,Moris20220928/mor.2022B026.220928.DART3.00170.a.fits,211,335
