,file,x,y
37,Moris20221001/mor.2022B026.221001.DART6.00038.a.fits,273,326
38,Moris20221001/mor.2022B026.221001.DART6.00039.a.fits,274,326
39,Moris20221001/mor.2022B026.221001.DART6.00040.a.fits,274,324
40,Moris20221001/mor.2022B026.221001.DART6.00041.a.fits,275,325
41,Moris20221001/mor.2022B026.221001.DART6.00042.a.fits,273,325
42,Moris20221001/mor.2022B026.221001.DART6.00043.a.fits,274,325
43,Moris20221001/mor.2022B026.221001.DART6.00044.a.fits,275,326
44,Moris20221001/mor.2022B026.221001.DART6.00045.a.fits,211,338
45,Moris20221001/mor.2022B026.221001.DART6.00046.a.fits,210,339
46,Moris20221001/mor.2022B026.221001.DART6.00047.a.fits,212,339
47,Moris20221001/mor.2022B026.221001.DART6.00048.a.fits,211,341
48,Moris20221001/mor.2022B026.221001.DART6.00049.a.fits,213,339
49,Moris20221001/mor.2022B026.221001.DART6.00050.a.fits,213,339
50,Moris20221001/mor.2022B026.221001.DART6.00051.a.fits,214,339
51,Moris20221001/mor.2022B026.221001.DART6.00052.a.fits,213,339
52,Moris20221001/mor.2022B026.221001.DART6.00053.a.fits,211,339
53,Moris20221001/mor.2022B026.221001.DART6.00054.a.fits,210,339
54,Moris20221001/mor.2022B026.221001.DART6.00055.a.fits,211,339
55,Moris20221001/mor.2022B026.221001.DART6.00056.a.fits,213,340
56,Moris20221001/mor.2022B026.221001.DART6.00057.a.fits,213,339
57,Moris20221001/mor.2022B026.221001.DART6.00058.a.fits,212,339
58,Moris20221001/mor.2022B026.221001.DART6.00059.a.fits,211,339
59,Moris20221001/mor.2022B026.221001.DART6.00060.a.fits,210,340
60,Moris20221001/mor.2022B026.221001.DART6.00061.a.fits,211,340
61,Moris20221001/mor.2022B026.221001.DART6.00062.a.fits,212,340
62,Moris20221001/mor.2022B026.221001.DART6.00063.a.fits,212,340
63,Moris20221001/mor.2022B026.221001.DART6.00064.a.fits,210,338
64,Moris20221001/mor.2022B026.221001.DART6.00065.a.fits,210,339
65,Moris20221001/mor.2022B026.221001.DART6.00066.a.fits,212,340
66,Moris20221001/mor.2022B026.221001.DART6.00067.a.fits,211,339
67,Moris20221001/mor.2022B026.221001.DART6.00068.a.fits,212,338
68,Moris20221001/mor.2022B026.221001.DART6.00069.a.fits,212,339
69,Moris20221001/mor.2022B026.221001.DART6.00070.a.fits,212,339
70,Moris20221001/mor.2022B026.221001.DART6.00071.a.fits,212,339
71,Moris20221001/mor.2022B026.221001.DART6.00072.a.fits,212,339
72,Moris20221001/mor.2022B026.221001.DART6.00073.a.fits,211,339
73,Moris20221001/mor.2022B026.221001.DART6.00074.a.fits,212,338
74,Moris20221001/mor.2022B026.221001.DART6.00075.a.fits,211,340
75,Moris20221001/mor.2022B026.221001.DART6.00076.a.fits,212,341
76,Moris20221001/mor.2022B026.221001.DART6.00077.a.fits,212,339
77,Moris20221001/mor.2022B026.221001.DART6.00078.a.fits,212,339
78,Moris20221001/mor.2022B026.221001.DART6.00079.a.fits,212,338
79,Moris20221001/mor.2022B026.221001.DART6.00080.a.fits,211,339
80,Moris20221001/mor.2022B026.221001.DART6.00081.a.fits,212,340
81,Moris20221001/mor.2022B026.221001.DART6.00082.a.fits,212,340
82,Moris20221001/mor.2022B026.221001.DART6.00083.a.fits,213,339
83,Moris20221001/mor.2022B026.221001.DART6.00084.a.fits,211,339
84,Moris20221001/mor.2022B026.221001.DART6.00085.a.fits,213,339
85,Moris20221001/mor.2022B026.221001.DART6.00086.a.fits,214,339
86,Moris20221001/mor.2022B026.221001.DART6.00087.a.fits,215,340
87,Moris20221001/mor.2022B026.221001.DART6.00088.a.fits,276,325
88,Moris20221001/mor.2022B026.221001.DART6.00089.a.fits,275,325
89,Moris20221001/mor.2022B026.221001.DART6.00090.a.fits,274,325
90,Moris20221001/mor.2022B026.221001.DART6.00091.a.fits,273,325
91,Moris20221001/mor.2022B026.221001.DART6.00092.a.fits,274,326
92,Moris20221001/mor.2022B026.221001.DART6.00093.a.fits,274,328
93,Moris20221001/mor.2022B026.221001.DART6.00094.a.fits,272,326
94,Moris20221001/mor.2022B026.221001.DART6.00095.a.fits,274,324
95,Moris20221001/mor.2022B026.221001.DART6.00096.a.fits,273,324
96,Moris20221001/mor.2022B026.221001.DART6.00097.a.fits,273,325
97,Moris20221001/mor.2022B026.221001.DART6.00098.a.fits,273,324
98,Moris20221001/mor.2022B026.221001.DART6.00099.a.fits,274,326
99,Moris20221001/mor.2022B026.221001.DART6.00100.a.fits,274,325
100,Moris20221001/mor.2022B026.221001.DART6.00101.a.fits,275,326
101,Moris20221001/mor.2022B026.221001.DART6.00102.a.fits,274,325
102,Moris20221001/mor.2022B026.221001.DART6.00103.a.fits,274,324
103,Moris20221001/mor.2022B026.221001.DART6.00104.a.fits,273,324
104,Moris20221001/mor.2022B026.221001.DART6.00105.a.fits,274,326
105,Moris20221001/mor.2022B026.221001.DART6.00106.a.fits,272,325
106,Moris20221001/mor.2022B026.221001.DART6.00107.a.fits,273,325
107,Moris20221001/mor.2022B026.221001.DART6.00108.a.fits,273,325
108,Moris20221001/mor.2022B026.221001.DART6.00109.a.fits,273,325
109,Moris20221001/mor.2022B026.221001.DART6.00110.a.fits,275,325
110,Moris20221001/mor.2022B026.221001.DART6.00111.a.fits,274,325
111,Moris20221001/mor.2022B026.221001.DART6.00112.a.fits,274,324
112,Moris20221001/mor.2022B026.221001.DART6.00113.a.fits,274,325
113,Moris20221001/mor.2022B026.221001.DART6.00114.a.fits,275,324
114,Moris20221001/mor.2022B026.221001.DART6.00115.a.fits,275,323
115,Moris20221001/mor.2022B026.221001.DART6.00116.a.fits,274,324
116,Moris20221001/mor.2022B026.221001.DART6.00117.a.fits,274,326
117,Moris20221001/mor.2022B026.221001.DART6.00118.a.fits,274,324
118,Moris20221001/mor.2022B026.221001.DART6.00119.a.fits,273,325
119,Moris20221001/mor.2022B026.221001.DART6.00120.a.fits,274,324
120,Moris20221001/mor.2022B026.221001.DART6.00121.a.fits,275,325
121,Moris20221001/mor.2022B026.221001.DART6.00122.a.fits,274,325
122,Moris20221001/mor.2022B026.221001.DART6.00123.a.fits,274,325
123,Moris20221001/mor.2022B026.221001.DART6.00124.a.fits,273,326
124,Moris20221001/mor.2022B026.221001.DART6.00125.a.fits,274,327
125,Moris20221001/mor.2022B026.221001.DART6.00126.a.fits,273,326
126,Moris20221001/mor.2022B026.221001.DART6.00127.a.fits,273,324
127,Moris20221001/mor.2022B026.221001.DART6.00128.a.fits,273,326
128,Moris20221001/mor.2022B026.221001.DART6.00129.a.fits,275,324
129,Moris20221001/mor.2022B026.221001.DART6.00130.a.fits,274,324
130,Moris20221001/mor.2022B026.221001.DART6.00131.a.fits,211,339
131,Moris20221001/mor.2022B026.221001.DART6.00132.a.fits,212,337
132,Moris20221001/mor.2022B026.221001.DART6.00133.a.fits,213,337
133,Moris20221001/mor.2022B026.221001.DART6.00134.a.fits,212,340
134,Moris20221001/mor.2022B026.221001.DART6.00135.a.fits,212,340
135,Moris20221001/mor.2022B026.221001.DART6.00136.a.fits,212,339
136,Moris20221001/mor.2022B026.221001.DART6.00137.a.fits,213,339
137,Moris20221001/mor.2022B026.221001.DART6.00138.a.fits,212,340
138,Moris20221001/mor.2022B026.221001.DART6.00139.a.fits,210,340
139,Moris20221001/mor.2022B026.221001.DART6.00140.a.fits,211,339
140,Moris20221001/mor.2022B026.221001.DART6.00141.a.fits,209,341
141,Moris20221001/mor.2022B026.221001.DART6.00142.a.fits,211,340
142,Moris20221001/mor.2022B026.221001.DART6.00143.a.fits,212,338
143,Moris20221001/mor.2022B026.221001.DART6.00144.a.fits,212,339
144,Moris20221001/mor.2022B026.221001.DART6.00145.a.fits,212,338
145,Moris20221001/mor.2022B026.221001.DART6.00146.a.fits,212,338
146,Moris20221001/mor.2022B026.221001.DART6.00147.a.fits,212,340
147,Moris20221001/mor.2022B026.221001.DART6.00148.a.fits,213,341
148,Moris20221001/mor.2022B026.221001.DART6.00149.a.fits,211,341
149,Moris20221001/mor.2022B026.221001.DART6.00150.a.fits,212,341
150,Moris20221001/mor.2022B026.221001.DART6.00151.a.fits,210,340
151,Moris20221001/mor.2022B026.221001.DART6.00152.a.fits,211,339
152,Moris20221001/mor.2022B026.221001.DART6.00153.a.fits,212,339
153,Moris20221001/mor.2022B026.221001.DART6.00154.a.fits,212,340
154,Moris20221001/mor.2022B026.221001.DART6.00155.a.fits,213,339
155,Moris20221001/mor.2022B026.221001.DART6.00156.a.fits,212,339
156,Moris20221001/mor.2022B026.221001.DART6.00157.a.fits,212,338
157,Moris20221001/mor.2022B026.221001.DART6.00158.a.fits,212,339
158,Moris20221001/mor.2022B026.221001.DART6.00159.a.fits,212,340
159,Moris20221001/mor.2022B026.221001.DART6.00160.a.fits,211,340
160,Moris20221001/mor.2022B026.221001.DART6.00161.a.fits,213,340
161,Moris20221001/mor.2022B026.221001.DART6.00162.a.fits,211,340
162,Moris20221001/mor.2022B026.221001.DART6.00163.a.fits,212,340
163,Moris20221001/mor.2022B026.221001.DART6.00164.a.fits,212,339
164,Moris20221001/mor.2022B026.221001.DART6.00165.a.fits,211,339
165,Moris20221001/mor.2022B026.221001.DART6.00166.a.fits,213,338
166,Moris20221001/mor.2022B026.221001.DART6.00167.a.fits,212,340
167,Moris20221001/mor.2022B026.221001.DART6.00168.a.fits,211,340
168,Moris20221001/mor.2022B026.221001.DART6.00169.a.fits,211,340
169,Moris20221001/mor.2022B026.221001.DART6.00170.a.fits,212,339
170,Moris20221001/mor.2022B026.221001.DART6.00171.a.fits,213,339
171,Moris20221001/mor.2022B026.221001.DART6.00172.a.fits,212,340
172,Moris20221001/mor.2022B026.221001.DART6.00173.a.fits,212,340
173,Moris20221001/mor.2022B026.221001.DART6.00174.a.fits,275,324
174,Moris20221001/mor.2022B026.221001.DART6.00175.a.fits,275,325
175,Moris20221001/mor.2022B026.221001.DART6.00176.a.fits,275,325
176,Moris20221001/mor.2022B026.221001.DART6.00177.a.fits,275,323
177,Moris20221001/mor.2022B026.221001.DART6.00178.a.fits,274,324
178,Moris20221001/mor.2022B026.221001.DART6.00179.a.fits,275,325
179,Moris20221001/mor.2022B026.221001.DART6.00180.a.fits,275,324
180,Moris20221001/mor.2022B026.221001.DART6.00181.a.fits,276,325
181,Moris20221001/mor.2022B026.221001.DART6.00182.a.fits,275,325
182,Moris20221001/mor.2022B026.221001.DART6.00183.a.fits,275,324
183,Moris20221001/mor.2022B026.221001.DART6.00184.a.fits,275,324
184,Moris20221001/mor.2022B026.221001.DART6.00185.a.fits,273,323
185,Moris20221001/mor.2022B026.221001.DART6.00186.a.fits,274,325
186,Moris20221001/mor.2022B026.221001.DART6.00187.a.fits,273,325
187,Moris20221001/mor.2022B026.221001.DART6.00188.a.fits,274,325
188,Moris20221001/mor.2022B026.221001.DART6.00189.a.fits,273,326
189,Moris20221001/mor.2022B026.221001.DART6.00190.a.fits,273,324
190,Moris20221001/mor.2022B026.221001.DART6.00191.a.fits,275,324
191,Moris20221001/mor.2022B026.221001.DART6.00192.a.fits,274,325
192,Moris20221001/mor.2022B026.221001.DART6.00193.a.fits,274,324
193,Moris20221001/mor.2022B026.221001.DART6.00194.a.fits,274,325
194,Moris20221001/mor.2022B026.221001.DART6.00195.a.fits,274,324
195,Moris20221001/mor.2022B026.221001.DART6.00196.a.fits,274,324
196,Moris20221001/mor.2022B026.221001.DART6.00197.a.fits,275,326
197,Moris20221001/mor.2022B026.221001.DART6.00198.a.fits,274,325
198,Moris20221001/mor.2022B026.221001.DART6.00199.a.fits,273,325
199,Moris20221001/mor.2022B026.221001.DART6.00200.a.fits,274,325
200,Moris20221001/mor.2022B026.221001.DART6.00201.a.fits,274,324
201,Moris20221001/mor.2022B026.221001.DART6.00202.a.fits,275,324
202,Moris20221001/mor.2022B026.221001.DART6.00203.a.fits,274,324
203,Moris20221001/mor.2022B026.221001.DART6.00204.a.fits,274,325
204,Moris20221001/mor.2022B026.221001.DART6.00205.a.fits,274,325
205,Moris20221001/mor.2022B026.221001.DART6.00206.a.fits,274,325
206,Moris20221001/mor.2022B026.221001.DART6.00207.a.fits,273,326
207,Moris20221001/mor.2022B026.221001.DART6.00208.a.fits,274,326
208,Moris20221001/mor.2022B026.221001.DART6.00209.a.fits,275,325
209,Moris20221001/mor.2022B026.221001.DART6.00210.a.fits,273,326
210,Moris20221001/mor.2022B026.221001.DART6.00211.a.fits,274,326
211,Moris20221001/mor.2022B026.221001.DART6.00212.a.fits,274,325
212,Moris20221001/mor.2022B026.221001.DART6.00213.a.fits,274,325
213,Moris20221001/mor.2022B026.221001.DART6.00214.a.fits,275,325
214,Moris20221001/mor.2022B026.221001.DART6.00215.a.fits,275,324
215,Moris20221001/mor.2022B026.221001.DART6.00216.a.fits,274,323
216,Moris20221001/mor.2022B026.221001.DART6.00217.a.fits,209,337
217,Moris20221001/mor.2022B026.221001.DART6.00218.a.fits,211,338
218,Moris20221001/mor.2022B026.221001.DART6.00219.a.fits,212,337
219,Moris20221001/mor.2022B026.221001.DART6.00220.a.fits,211,339
220,Moris20221001/mor.2022B026.221001.DART6.00221.a.fits,210,340
221,Moris20221001/mor.2022B026.221001.DART6.00222.a.fits,211,339
222,Moris20221001/mor.2022B026.221001.DART6.00223.a.fits,211,338
223,Moris20221001/mor.2022B026.221001.DART6.00224.a.fits,210,340
224,Moris20221001/mor.2022B026.221001.DART6.00225.a.fits,211,339
225,Moris20221001/mor.2022B026.221001.DART6.00226.a.fits,212,338
226,Moris20221001/mor.2022B026.221001.DART6.00227.a.fits,211,338
227,Moris20221001/mor.2022B026.221001.DART6.00228.a.fits,212,340
228,Moris20221001/mor.2022B026.221001.DART6.00229.a.fits,212,339
229,Moris20221001/mor.2022B026.221001.DART6.00230.a.fits,211,339
230,Moris20221001/mor.2022B026.221001.DART6.00231.a.fits,211,340
231,Moris20221001/mor.2022B026.221001.DART6.00232.a.fits,213,339
232,Moris20221001/mor.2022B026.221001.DART6.00233.a.fits,212,339
233,Moris20221001/mor.2022B026.221001.DART6.00234.a.fits,212,340
234,Moris20221001/mor.2022B026.221001.DART6.00235.a.fits,211,339
235,Moris20221001/mor.2022B026.221001.DART6.00236.a.fits,213,337
236,Moris20221001/mor.2022B026.221001.DART6.00237.a.fits,211,339
237,Moris20221001/mor.2022B026.221001.DART6.00238.a.fits,210,339
238,Moris20221001/mor.2022B026.221001.DART6.00239.a.fits,211,338
239,Moris20221001/mor.2022B026.221001.DART6.00240.a.fits,211,340
240,Moris20221001/mor.2022B026.221001.DART6.00241.a.fits,211,342
241,Moris20221001/mor.2022B026.221001.DART6.00242.a.fits,209,338
242,Moris20221001/mor.2022B026.221001.DART6.00243.a.fits,211,339
243,Moris20221001/mor.2022B026.221001.DART6.00244.a.fits,211,342
244,Moris20221001/mor.2022B026.221001.DART6.00245.a.fits,211,338
245,Moris20221001/mor.2022B026.221001.DART6.00246.a.fits,213,338
246,Moris20221001/mor.2022B026.221001.DART6.00247.a.fits,212,337
247,Moris20221001/mor.2022B026.221001.DART6.00248.a.fits,211,339
248,Moris20221001/mor.2022B026.221001.DART6.00249.a.fits,211,338
249,Moris20221001/mor.2022B026.221001.DART6.00250.a.fits,212,340
250,Moris20221001/mor.2022B026.221001.DART6.00251.a.fits,212,340
251,Moris20221001/mor.2022B026.221001.DART6.00252.a.fits,211,339
252,Moris20221001/mor.2022B026.221001.DART6.00253.a.fits,211,338
253,Moris20221001/mor.2022B026.221001.DART6.00254.a.fits,211,337
254,Moris20221001/mor.2022B026.221001.DART6.00255.a.fits,212,339
255,Moris20221001/mor.2022B026.221001.DART6.00256.a.fits,213,338
256,Moris20221001/mor.2022B026.221001.DART6.00257.a.fits,214,339
257,Moris20221001/mor.2022B026.221001.DART6.00258.a.fits,213,340
258,Moris20221001/mor.2022B026.221001.DART6.00259.a.fits,213,338
259,Moris20221001/mor.2022B026.221001.DART6.00260.a.fits,273,324
260,Moris20221001/mor.2022B026.221001.DART6.00261.a.fits,275,323
261,Moris20221001/mor.2022B026.221001.DART6.00262.a.fits,273,325
262,Moris20221001/mor.2022B026.221001.DART6.00263.a.fits,273,323
263,Moris20221001/mor.2022B026.221001.DART6.00264.a.fits,274,321
264,Moris20221001/mor.2022B026.221001.DART6.00265.a.fits,274,323
265,Moris20221001/mor.2022B026.221001.DART6.00266.a.fits,274,325
266,Moris20221001/mor.2022B026.221001.DART6.00267.a.fits,276,324
267,Moris20221001/mor.2022B026.221001.DART6.00268.a.fits,274,323
268,Moris20221001/mor.2022B026.221001.DART6.00269.a.fits,275,327
269,Moris20221001/mor.2022B026.221001.DART6.00270.a.fits,273,325
270,Moris20221001/mor.2022B026.221001.DART6.00271.a.fits,273,323
271,Moris20221001/mor.2022B026.221001.DART6.00272.a.fits,273,325
272,Moris20221001/mor.2022B026.221001.DART6.00273.a.fits,273,324
273,Moris20221001/mor.2022B026.221001.DART6.00274.a.fits,275,325
274,Moris20221001/mor.2022B026.221001.DART6.00275.a.fits,276,324
275,Moris20221001/mor.2022B026.221001.DART6.00276.a.fits,274,325
276,Moris20221001/mor.2022B026.221001.DART6.00277.a.fits,272,325
277,Moris20221001/mor.2022B026.221001.DART6.00278.a.fits,273,325
278,Moris20221001/mor.2022B026.221001.DART6.00279.a.fits,275,324
279,Moris20221001/mor.2022B026.221001.DART6.00280.a.fits,274,324
280,Moris20221001/mor.2022B026.221001.DART6.00281.a.fits,212,338
281,Moris20221001/mor.2022B026.221001.DART6.00282.a.fits,210,339
282,Moris20221001/mor.2022B026.221001.DART6.00283.a.fits,211,339
