,file,x,y
43,Moris20220926/mor.2022B026.220926.DART1.00044.a.fits,277,331
44,Moris20220926/mor.2022B026.220926.DART1.00045.a.fits,274,329
45,Moris20220926/mor.2022B026.220926.DART1.00046.a.fits,277,331
46,Moris20220926/mor.2022B026.220926.DART1.00047.a.fits,277,330
47,Moris20220926/mor.2022B026.220926.DART1.00048.a.fits,278,331
48,Moris20220926/mor.2022B026.220926.DART1.00049.a.fits,275,331
49,Moris20220926/mor.2022B026.220926.DART1.00050.a.fits,278,332
50,Moris20220926/mor.2022B026.220926.DART1.00051.a.fits,277,332
51,Moris20220926/mor.2022B026.220926.DART1.00052.a.fits,276,330
52,Moris20220926/mor.2022B026.220926.DART1.00053.a.fits,277,331
53,Moris20220926/mor.2022B026.220926.DART1.00054.a.fits,277,331
54,Moris20220926/mor.2022B026.220926.DART1.00055.a.fits,276,330
55,Moris20220926/mor.2022B026.220926.DART1.00056.a.fits,276,330
56,Moris20220926/mor.2022B026.220926.DART1.00057.a.fits,213,331
57,Moris20220926/mor.2022B026.220926.DART1.00058.a.fits,212,331
58,Moris20220926/mor.2022B026.220926.DART1.00059.a.fits,212,330
59,Moris20220926/mor.2022B026.220926.DART1.00060.a.fits,211,331
60,Moris20220926/mor.2022B026.220926.DART1.00061.a.fits,212,330
61,Moris20220926/mor.2022B026.220926.DART1.00062.a.fits,213,331
62,Moris20220926/mor.2022B026.220926.DART1.00063.a.fits,212,331
63,Moris20220926/mor.2022B026.220926.DART1.00064.a.fits,213,331
64,Moris20220926/mor.2022B026.220926.DART1.00065.a.fits,214,331
65,Moris20220926/mor.2022B026.220926.DART1.00066.a.fits,213,331
66,Moris20220926/mor.2022B026.220926.DART1.00067.a.fits,212,331
67,Moris20220926/mor.2022B026.220926.DART1.00068.a.fits,212,331
68,Moris20220926/mor.2022B026.220926.DART1.00069.a.fits,213,332
69,Moris20220926/mor.2022B026.220926.DART1.00070.a.fits,213,330
70,Moris20220926/mor.2022B026.220926.DART1.00071.a.fits,213,331
71,Moris20220926/mor.2022B026.220926.DART1.00072.a.fits,213,332
72,Moris20220926/mor.2022B026.220926.DART1.00073.a.fits,212,329
73,Moris20220926/mor.2022B026.220926.DART1.00074.a.fits,213,331
74,Moris20220926/mor.2022B026.220926.DART1.00075.a.fits,214,331
75,Moris20220926/mor.2022B026.220926.DART1.00076.a.fits,212,330
76,Moris20220926/mor.2022B026.220926.DART1.00077.a.fits,213,331
77,Moris20220926/mor.2022B026.220926.DART1.00078.a.fits,212,331
78,Moris20220926/mor.2022B026.220926.DART1.00079.a.fits,212,330
79,Moris20220926/mor.2022B026.220926.DART1.00080.a.fits,212,331
80,Moris20220926/mor.2022B026.220926.DART1.00081.a.fits,212,330
81,Moris20220926/mor.2022B026.220926.DART1.00082.a.fits,212,330
82,Moris20220926/mor.2022B026.220926.DART1.00083.a.fits,212,332
83,Moris20220926/mor.2022B026.220926.DART1.00084.a.fits,213,331
84,Moris20220926/mor.2022B026.220926.DART1.00085.a.fits,213,330
85,Moris20220926/mor.2022B026.220926.DART1.00086.a.fits,213,331
86,Moris20220926/mor.2022B026.220926.DART1.00087.a.fits,213,331
87,Moris20220926/mor.2022B026.220926.DART1.00088.a.fits,213,331
88,Moris20220926/mor.2022B026.220926.DART1.00089.a.fits,213,329
89,Moris20220926/mor.2022B026.220926.DART1.00090.a.fits,213,330
90,Moris20220926/mor.2022B026.220926.DART1.00091.a.fits,212,330
91,Moris20220926/mor.2022B026.220926.DART1.00092.a.fits,212,331
92,Moris20220926/mor.2022B026.220926.DART1.00093.a.fits,212,330
93,Moris20220926/mor.2022B026.220926.DART1.00094.a.fits,212,330
94,Moris20220926/mor.2022B026.220926.DART1.00095.a.fits,212,331
95,Moris20220926/mor.2022B026.220926.DART1.00096.a.fits,212,331
96,Moris20220926/mor.2022B026.220926.DART1.00097.a.fits,212,330
97,Moris20220926/mor.2022B026.220926.DART1.00098.a.fits,213,331
98,Moris20220926/mor.2022B026.220926.DART1.00099.a.fits,213,331
99,Moris20220926/mor.2022B026.220926.DART1.00100.a.fits,276,330
100,Moris20220926/mor.2022B026.220926.DART1.00101.a.fits,276,330
101,Moris20220926/mor.2022B026.220926.DART1.00102.a.fits,275,330
102,Moris20220926/mor.2022B026.220926.DART1.00103.a.fits,277,329
103,Moris20220926/mor.2022B026.220926.DART1.00104.a.fits,276,331
104,Moris20220926/mor.2022B026.220926.DART1.00105.a.fits,276,332
105,Moris20220926/mor.2022B026.220926.DART1.00106.a.fits,276,331
106,Moris20220926/mor.2022B026.220926.DART1.00107.a.fits,277,331
107,Moris20220926/mor.2022B026.220926.DART1.00108.a.fits,277,331
108,Moris20220926/mor.2022B026.220926.DART1.00109.a.fits,276,330
109,Moris20220926/mor.2022B026.220926.DART1.00110.a.fits,275,331
110,Moris20220926/mor.2022B026.220926.DART1.00111.a.fits,277,331
111,Moris20220926/mor.2022B026.220926.DART1.00112.a.fits,276,330
112,Moris20220926/mor.2022B026.220926.DART1.00113.a.fits,276,331
113,Moris20220926/mor.2022B026.220926.DART1.00114.a.fits,276,330
114,Moris20220926/mor.2022B026.220926.DART1.00115.a.fits,276,329
115,Moris20220926/mor.2022B026.220926.DART1.00116.a.fits,277,330
116,Moris20220926/mor.2022B026.220926.DART1.00117.a.fits,277,331
117,Moris20220926/mor.2022B026.220926.DART1.00118.a.fits,277,330
118,Moris20220926/mor.2022B026.220926.DART1.00119.a.fits,278,328
119,Moris20220926/mor.2022B026.220926.DART1.00120.a.fits,278,331
120,Moris20220926/mor.2022B026.220926.DART1.00121.a.fits,277,330
121,Moris20220926/mor.2022B026.220926.DART1.00122.a.fits,277,330
122,Moris20220926/mor.2022B026.220926.DART1.00123.a.fits,277,331
123,Moris20220926/mor.2022B026.220926.DART1.00124.a.fits,277,330
124,Moris20220926/mor.2022B026.220926.DART1.00125.a.fits,276,331
125,Moris20220926/mor.2022B026.220926.DART1.00126.a.fits,276,330
126,Moris20220926/mor.2022B026.220926.DART1.00127.a.fits,276,331
127,Moris20220926/mor.2022B026.220926.DART1.00128.a.fits,277,331
128,Moris20220926/mor.2022B026.220926.DART1.00129.a.fits,277,331
129,Moris20220926/mor.2022B026.220926.DART1.00130.a.fits,276,330
130,Moris20220926/mor.2022B026.220926.DART1.00131.a.fits,277,330
131,Moris20220926/mor.2022B026.220926.DART1.00132.a.fits,277,331
132,Moris20220926/mor.2022B026.220926.DART1.00133.a.fits,278,330
133,Moris20220926/mor.2022B026.220926.DART1.00134.a.fits,277,330
134,Moris20220926/mor.2022B026.220926.DART1.00135.a.fits,277,330
135,Moris20220926/mor.2022B026.220926.DART1.00136.a.fits,277,331
136,Moris20220926/mor.2022B026.220926.DART1.00137.a.fits,277,330
137,Moris20220926/mor.2022B026.220926.DART1.00138.a.fits,277,330
138,Moris20220926/mor.2022B026.220926.DART1.00139.a.fits,276,330
139,Moris20220926/mor.2022B026.220926.DART1.00140.a.fits,277,331
140,Moris20220926/mor.2022B026.220926.DART1.00141.a.fits,276,330
141,Moris20220926/mor.2022B026.220926.DART1.00142.a.fits,276,329
142,Moris20220926/mor.2022B026.220926.DART1.00143.a.fits,212,331
143,Moris20220926/mor.2022B026.220926.DART1.00144.a.fits,213,331
144,Moris20220926/mor.2022B026.220926.DART1.00145.a.fits,212,330
145,Moris20220926/mor.2022B026.220926.DART1.00146.a.fits,212,332
146,Moris20220926/mor.2022B026.220926.DART1.00147.a.fits,212,330
147,Moris20220926/mor.2022B026.220926.DART1.00148.a.fits,211,330
148,Moris20220926/mor.2022B026.220926.DART1.00149.a.fits,211,330
149,Moris20220926/mor.2022B026.220926.DART1.00150.a.fits,212,330
150,Moris20220926/mor.2022B026.220926.DART1.00151.a.fits,212,330
151,Moris20220926/mor.2022B026.220926.DART1.00152.a.fits,213,329
152,Moris20220926/mor.2022B026.220926.DART1.00153.a.fits,212,331
153,Moris20220926/mor.2022B026.220926.DART1.00154.a.fits,213,330
154,Moris20220926/mor.2022B026.220926.DART1.00155.a.fits,213,330
155,Moris20220926/mor.2022B026.220926.DART1.00156.a.fits,213,330
156,Moris20220926/mor.2022B026.220926.DART1.00157.a.fits,212,331
157,Moris20220926/mor.2022B026.220926.DART1.00158.a.fits,212,330
158,Moris20220926/mor.2022B026.220926.DART1.00159.a.fits,212,330
159,Moris20220926/mor.2022B026.220926.DART1.00160.a.fits,212,331
160,Moris20220926/mor.2022B026.220926.DART1.00161.a.fits,212,330
161,Moris20220926/mor.2022B026.220926.DART1.00162.a.fits,212,329
162,Moris20220926/mor.2022B026.220926.DART1.00163.a.fits,211,329
163,Moris20220926/mor.2022B026.220926.DART1.00164.a.fits,212,330
164,Moris20220926/mor.2022B026.220926.DART1.00165.a.fits,212,330
165,Moris20220926/mor.2022B026.220926.DART1.00166.a.fits,212,329
166,Moris20220926/mor.2022B026.220926.DART1.00167.a.fits,213,331
167,Moris20220926/mor.2022B026.220926.DART1.00168.a.fits,212,330
168,Moris20220926/mor.2022B026.220926.DART1.00169.a.fits,212,329
169,Moris20220926/mor.2022B026.220926.DART1.00170.a.fits,213,331
170,Moris20220926/mor.2022B026.220926.DART1.00171.a.fits,213,331
171,Moris20220926/mor.2022B026.220926.DART1.00172.a.fits,213,331
172,Moris20220926/mor.2022B026.220926.DART1.00173.a.fits,213,330
173,Moris20220926/mor.2022B026.220926.DART1.00174.a.fits,212,330
174,Moris20220926/mor.2022B026.220926.DART1.00175.a.fits,212,330
175,Moris20220926/mor.2022B026.220926.DART1.00176.a.fits,213,330
176,Moris20220926/mor.2022B026.220926.DART1.00177.a.fits,212,330
177,Moris20220926/mor.2022B026.220926.DART1.00178.a.fits,212,330
178,Moris20220926/mor.2022B026.220926.DART1.00179.a.fits,212,331
179,Moris20220926/mor.2022B026.220926.DART1.00180.a.fits,212,330
180,Moris20220926/mor.2022B026.220926.DART1.00181.a.fits,213,331
181,Moris20220926/mor.2022B026.220926.DART1.00182.a.fits,213,331
182,Moris20220926/mor.2022B026.220926.DART1.00183.a.fits,212,331
183,Moris20220926/mor.2022B026.220926.DART1.00184.a.fits,213,330
184,Moris20220926/mor.2022B026.220926.DART1.00185.a.fits,212,330
185,Moris20220926/mor.2022B026.220926.DART1.00186.a.fits,276,330
186,Moris20220926/mor.2022B026.220926.DART1.00187.a.fits,276,330
187,Moris20220926/mor.2022B026.220926.DART1.00188.a.fits,276,330
188,Moris20220926/mor.2022B026.220926.DART1.00189.a.fits,277,331
189,Moris20220926/mor.2022B026.220926.DART1.00190.a.fits,275,329
190,Moris20220926/mor.2022B026.220926.DART1.00191.a.fits,276,330
191,Moris20220926/mor.2022B026.220926.DART1.00192.a.fits,278,332
192,Moris20220926/mor.2022B026.220926.DART1.00193.a.fits,276,330
193,Moris20220926/mor.2022B026.220926.DART1.00194.a.fits,276,330
194,Moris20220926/mor.2022B026.220926.DART1.00195.a.fits,276,330
195,Moris20220926/mor.2022B026.220926.DART1.00196.a.fits,277,331
196,Moris20220926/mor.2022B026.220926.DART1.00197.a.fits,276,330
197,Moris20220926/mor.2022B026.220926.DART1.00198.a.fits,277,331
198,Moris20220926/mor.2022B026.220926.DART1.00199.a.fits,277,331
199,Moris20220926/mor.2022B026.220926.DART1.00200.a.fits,277,329
200,Moris20220926/mor.2022B026.220926.DART1.00201.a.fits,277,329
201,Moris20220926/mor.2022B026.220926.DART1.00202.a.fits,276,330
202,Moris20220926/mor.2022B026.220926.DART1.00203.a.fits,276,331
203,Moris20220926/mor.2022B026.220926.DART1.00204.a.fits,275,330
204,Moris20220926/mor.2022B026.220926.DART1.00205.a.fits,274,330
205,Moris20220926/mor.2022B026.220926.DART1.00206.a.fits,277,332
206,Moris20220926/mor.2022B026.220926.DART1.00207.a.fits,275,331
207,Moris20220926/mor.2022B026.220926.DART1.00208.a.fits,276,330
208,Moris20220926/mor.2022B026.220926.DART1.00209.a.fits,277,330
209,Moris20220926/mor.2022B026.220926.DART1.00210.a.fits,278,329
210,Moris20220926/mor.2022B026.220926.DART1.00211.a.fits,278,331
211,Moris20220926/mor.2022B026.220926.DART1.00212.a.fits,277,331
212,Moris20220926/mor.2022B026.220926.DART1.00213.a.fits,275,329
213,Moris20220926/mor.2022B026.220926.DART1.00214.a.fits,276,330
214,Moris20220926/mor.2022B026.220926.DART1.00215.a.fits,276,330
215,Moris20220926/mor.2022B026.220926.DART1.00216.a.fits,276,329
216,Moris20220926/mor.2022B026.220926.DART1.00217.a.fits,277,331
217,Moris20220926/mor.2022B026.220926.DART1.00218.a.fits,277,331
218,Moris20220926/mor.2022B026.220926.DART1.00219.a.fits,276,330
219,Moris20220926/mor.2022B026.220926.DART1.00220.a.fits,277,330
220,Moris20220926/mor.2022B026.220926.DART1.00221.a.fits,278,331
221,Moris20220926/mor.2022B026.220926.DART1.00222.a.fits,277,331
222,Moris20220926/mor.2022B026.220926.DART1.00223.a.fits,276,329
223,Moris20220926/mor.2022B026.220926.DART1.00224.a.fits,277,329
224,Moris20220926/mor.2022B026.220926.DART1.00225.a.fits,277,330
225,Moris20220926/mor.2022B026.220926.DART1.00226.a.fits,276,331
226,Moris20220926/mor.2022B026.220926.DART1.00227.a.fits,276,329
227,Moris20220926/mor.2022B026.220926.DART1.00228.a.fits,276,330
228,Moris20220926/mor.2022B026.220926.DART1.00229.a.fits,213,331
229,Moris20220926/mor.2022B026.220926.DART1.00230.a.fits,212,331
230,Moris20220926/mor.2022B026.220926.DART1.00231.a.fits,213,331
231,Moris20220926/mor.2022B026.220926.DART1.00232.a.fits,213,330
232,Moris20220926/mor.2022B026.220926.DART1.00233.a.fits,213,330
233,Moris20220926/mor.2022B026.220926.DART1.00234.a.fits,212,329
234,Moris20220926/mor.2022B026.220926.DART1.00235.a.fits,212,329
235,Moris20220926/mor.2022B026.220926.DART1.00236.a.fits,212,330
236,Moris20220926/mor.2022B026.220926.DART1.00237.a.fits,211,329
237,Moris20220926/mor.2022B026.220926.DART1.00238.a.fits,213,330
238,Moris20220926/mor.2022B026.220926.DART1.00239.a.fits,213,330
239,Moris20220926/mor.2022B026.220926.DART1.00240.a.fits,212,329
240,Moris20220926/mor.2022B026.220926.DART1.00241.a.fits,213,329
241,Moris20220926/mor.2022B026.220926.DART1.00242.a.fits,213,330
242,Moris20220926/mor.2022B026.220926.DART1.00243.a.fits,213,329
243,Moris20220926/mor.2022B026.220926.DART1.00244.a.fits,212,330
244,Moris20220926/mor.2022B026.220926.DART1.00245.a.fits,212,330
245,Moris20220926/mor.2022B026.220926.DART1.00246.a.fits,211,329
246,Moris20220926/mor.2022B026.220926.DART1.00247.a.fits,212,330
247,Moris20220926/mor.2022B026.220926.DART1.00248.a.fits,212,330
248,Moris20220926/mor.2022B026.220926.DART1.00249.a.fits,212,330
249,Moris20220926/mor.2022B026.220926.DART1.00250.a.fits,211,330
250,Moris20220926/mor.2022B026.220926.DART1.00251.a.fits,212,331
251,Moris20220926/mor.2022B026.220926.DART1.00252.a.fits,213,330
252,Moris20220926/mor.2022B026.220926.DART1.00253.a.fits,214,328
253,Moris20220926/mor.2022B026.220926.DART1.00254.a.fits,213,331
254,Moris20220926/mor.2022B026.220926.DART1.00255.a.fits,213,331
255,Moris20220926/mor.2022B026.220926.DART1.00256.a.fits,213,330
256,Moris20220926/mor.2022B026.220926.DART1.00257.a.fits,213,330
257,Moris20220926/mor.2022B026.220926.DART1.00258.a.fits,213,330
258,Moris20220926/mor.2022B026.220926.DART1.00259.a.fits,212,330
259,Moris20220926/mor.2022B026.220926.DART1.00260.a.fits,212,330
260,Moris20220926/mor.2022B026.220926.DART1.00261.a.fits,212,329
261,Moris20220926/mor.2022B026.220926.DART1.00262.a.fits,212,329
262,Moris20220926/mor.2022B026.220926.DART1.00263.a.fits,213,332
263,Moris20220926/mor.2022B026.220926.DART1.00264.a.fits,213,329
264,Moris20220926/mor.2022B026.220926.DART1.00265.a.fits,212,329
265,Moris20220926/mor.2022B026.220926.DART1.00266.a.fits,212,331
266,Moris20220926/mor.2022B026.220926.DART1.00267.a.fits,212,330
267,Moris20220926/mor.2022B026.220926.DART1.00268.a.fits,213,330
268,Moris20220926/mor.2022B026.220926.DART1.00269.a.fits,213,330
269,Moris20220926/mor.2022B026.220926.DART1.00270.a.fits,212,329
270,Moris20220926/mor.2022B026.220926.DART1.00271.a.fits,213,330
271,Moris20220926/mor.2022B026.220926.DART1.00272.a.fits,276,330
272,Moris20220926/mor.2022B026.220926.DART1.00273.a.fits,276,330
273,Moris20220926/mor.2022B026.220926.DART1.00274.a.fits,276,330
274,Moris20220926/mor.2022B026.220926.DART1.00275.a.fits,275,330
275,Moris20220926/mor.2022B026.220926.DART1.00276.a.fits,276,330
276,Moris20220926/mor.2022B026.220926.DART1.00277.a.fits,275,330
277,Moris20220926/mor.2022B026.220926.DART1.00278.a.fits,276,330
278,Moris20220926/mor.2022B026.220926.DART1.00279.a.fits,277,330
279,Moris20220926/mor.2022B026.220926.DART1.00280.a.fits,276,330
280,Moris20220926/mor.2022B026.220926.DART1.00281.a.fits,277,330
281,Moris20220926/mor.2022B026.220926.DART1.00282.a.fits,275,330
282,Moris20220926/mor.2022B026.220926.DART1.00283.a.fits,277,331
283,Moris20220926/mor.2022B026.220926.DART1.00284.a.fits,277,329
284,Moris20220926/mor.2022B026.220926.DART1.00285.a.fits,277,329
285,Moris20220926/mor.2022B026.220926.DART1.00286.a.fits,277,330
286,Moris20220926/mor.2022B026.220926.DART1.00287.a.fits,276,331
287,Moris20220926/mor.2022B026.220926.DART1.00288.a.fits,276,331
288,Moris20220926/mor.2022B026.220926.DART1.00289.a.fits,276,332
289,Moris20220926/mor.2022B026.220926.DART1.00290.a.fits,278,331
290,Moris20220926/mor.2022B026.220926.DART1.00291.a.fits,278,331
291,Moris20220926/mor.2022B026.220926.DART1.00292.a.fits,275,330
292,Moris20220926/mor.2022B026.220926.DART1.00293.a.fits,273,326
293,Moris20220926/mor.2022B026.220926.DART1.00294.a.fits,273,327
294,Moris20220926/mor.2022B026.220926.DART1.00295.a.fits,275,329
295,Moris20220926/mor.2022B026.220926.DART1.00296.a.fits,275,330
296,Moris20220926/mor.2022B026.220926.DART1.00297.a.fits,275,328
297,Moris20220926/mor.2022B026.220926.DART1.00298.a.fits,276,329
298,Moris20220926/mor.2022B026.220926.DART1.00299.a.fits,276,331
299,Moris20220926/mor.2022B026.220926.DART1.00300.a.fits,276,328
300,Moris20220926/mor.2022B026.220926.DART1.00301.a.fits,277,330
301,Moris20220926/mor.2022B026.220926.DART1.00302.a.fits,277,331
302,Moris20220926/mor.2022B026.220926.DART1.00303.a.fits,277,329
303,Moris20220926/mor.2022B026.220926.DART1.00304.a.fits,276,330
304,Moris20220926/mor.2022B026.220926.DART1.00305.a.fits,276,329
305,Moris20220926/mor.2022B026.220926.DART1.00306.a.fits,275,329
306,Moris20220926/mor.2022B026.220926.DART1.00307.a.fits,276,331
307,Moris20220926/mor.2022B026.220926.DART1.00308.a.fits,276,329
308,Moris20220926/mor.2022B026.220926.DART1.00309.a.fits,277,329
309,Moris20220926/mor.2022B026.220926.DART1.00310.a.fits,277,330
310,Moris20220926/mor.2022B026.220926.DART1.00311.a.fits,277,329
311,Moris20220926/mor.2022B026.220926.DART1.00312.a.fits,277,328
312,Moris20220926/mor.2022B026.220926.DART1.00313.a.fits,276,329
313,Moris20220926/mor.2022B026.220926.DART1.00314.a.fits,276,329
314,Moris20220926/mor.2022B026.220926.DART1.00315.a.fits,212,329
315,Moris20220926/mor.2022B026.220926.DART1.00316.a.fits,213,329
316,Moris20220926/mor.2022B026.220926.DART1.00317.a.fits,214,330
317,Moris20220926/mor.2022B026.220926.DART1.00318.a.fits,214,330
318,Moris20220926/mor.2022B026.220926.DART1.00319.a.fits,212,329
319,Moris20220926/mor.2022B026.220926.DART1.00320.a.fits,213,330
320,Moris20220926/mor.2022B026.220926.DART1.00321.a.fits,213,330
321,Moris20220926/mor.2022B026.220926.DART1.00322.a.fits,212,329
322,Moris20220926/mor.2022B026.220926.DART1.00323.a.fits,212,331
323,Moris20220926/mor.2022B026.220926.DART1.00324.a.fits,212,329
324,Moris20220926/mor.2022B026.220926.DART1.00325.a.fits,213,329
325,Moris20220926/mor.2022B026.220926.DART1.00326.a.fits,213,331
326,Moris20220926/mor.2022B026.220926.DART1.00327.a.fits,212,329
327,Moris20220926/mor.2022B026.220926.DART1.00328.a.fits,212,329
328,Moris20220926/mor.2022B026.220926.DART1.00329.a.fits,213,329
329,Moris20220926/mor.2022B026.220926.DART1.00330.a.fits,213,330
330,Moris20220926/mor.2022B026.220926.DART1.00331.a.fits,213,330
331,Moris20220926/mor.2022B026.220926.DART1.00332.a.fits,213,329
332,Moris20220926/mor.2022B026.220926.DART1.00333.a.fits,212,330
333,Moris20220926/mor.2022B026.220926.DART1.00334.a.fits,212,329
334,Moris20220926/mor.2022B026.220926.DART1.00335.a.fits,212,329
335,Moris20220926/mor.2022B026.220926.DART1.00336.a.fits,212,330
336,Moris20220926/mor.2022B026.220926.DART1.00337.a.fits,215,322
337,Moris20220926/mor.2022B026.220926.DART1.00338.a.fits,216,322
338,Moris20220926/mor.2022B026.220926.DART1.00339.a.fits,216,322
339,Moris20220926/mor.2022B026.220926.DART1.00340.a.fits,216,321
340,Moris20220926/mor.2022B026.220926.DART1.00341.a.fits,217,321
341,Moris20220926/mor.2022B026.220926.DART1.00342.a.fits,217,321
342,Moris20220926/mor.2022B026.220926.DART1.00343.a.fits,216,321
343,Moris20220926/mor.2022B026.220926.DART1.00344.a.fits,216,321
344,Moris20220926/mor.2022B026.220926.DART1.00345.a.fits,217,322
345,Moris20220926/mor.2022B026.220926.DART1.00346.a.fits,218,322
346,Moris20220926/mor.2022B026.220926.DART1.00347.a.fits,217,320
347,Moris20220926/mor.2022B026.220926.DART1.00348.a.fits,216,321
348,Moris20220926/mor.2022B026.220926.DART1.00349.a.fits,217,322
349,Moris20220926/mor.2022B026.220926.DART1.00350.a.fits,217,321
350,Moris20220926/mor.2022B026.220926.DART1.00351.a.fits,216,322
351,Moris20220926/mor.2022B026.220926.DART1.00352.a.fits,217,322
352,Moris20220926/mor.2022B026.220926.DART1.00353.a.fits,217,321
353,Moris20220926/mor.2022B026.220926.DART1.00354.a.fits,215,321
354,Moris20220926/mor.2022B026.220926.DART1.00355.a.fits,215,321
355,Moris20220926/mor.2022B026.220926.DART1.00356.a.fits,215,321
356,Moris20220926/mor.2022B026.220926.DART1.00357.a.fits,277,338
357,Moris20220926/mor.2022B026.220926.DART1.00358.a.fits,278,338
358,Moris20220926/mor.2022B026.220926.DART1.00359.a.fits,278,339
359,Moris20220926/mor.2022B026.220926.DART1.00360.a.fits,278,338
360,Moris20220926/mor.2022B026.220926.DART1.00361.a.fits,279,339
361,Moris20220926/mor.2022B026.220926.DART1.00362.a.fits,278,339
362,Moris20220926/mor.2022B026.220926.DART1.00363.a.fits,279,339
363,Moris20220926/mor.2022B026.220926.DART1.00364.a.fits,278,339
364,Moris20220926/mor.2022B026.220926.DART1.00365.a.fits,277,339
365,Moris20220926/mor.2022B026.220926.DART1.00366.a.fits,278,339
366,Moris20220926/mor.2022B026.220926.DART1.00367.a.fits,279,339
367,Moris20220926/mor.2022B026.220926.DART1.00368.a.fits,278,338
368,Moris20220926/mor.2022B026.220926.DART1.00369.a.fits,278,338
369,Moris20220926/mor.2022B026.220926.DART1.00370.a.fits,278,338
370,Moris20220926/mor.2022B026.220926.DART1.00371.a.fits,279,339
371,Moris20220926/mor.2022B026.220926.DART1.00372.a.fits,278,339
372,Moris20220926/mor.2022B026.220926.DART1.00373.a.fits,278,339
373,Moris20220926/mor.2022B026.220926.DART1.00374.a.fits,278,338
374,Moris20220926/mor.2022B026.220926.DART1.00375.a.fits,278,338
375,Moris20220926/mor.2022B026.220926.DART1.00376.a.fits,278,338
376,Moris20220926/mor.2022B026.220926.DART1.00377.a.fits,278,338
377,Moris20220926/mor.2022B026.220926.DART1.00378.a.fits,278,338
378,Moris20220926/mor.2022B026.220926.DART1.00379.a.fits,278,338
379,Moris20220926/mor.2022B026.220926.DART1.00380.a.fits,280,338
380,Moris20220926/mor.2022B026.220926.DART1.00381.a.fits,278,338
381,Moris20220926/mor.2022B026.220926.DART1.00382.a.fits,277,338
382,Moris20220926/mor.2022B026.220926.DART1.00383.a.fits,278,338
383,Moris20220926/mor.2022B026.220926.DART1.00384.a.fits,278,337
384,Moris20220926/mor.2022B026.220926.DART1.00385.a.fits,278,338
385,Moris20220926/mor.2022B026.220926.DART1.00386.a.fits,277,338
386,Moris20220926/mor.2022B026.220926.DART1.00387.a.fits,277,337
387,Moris20220926/mor.2022B026.220926.DART1.00388.a.fits,277,338
